,word,qt_vogais,qt_consoantes,1,2,3,4,5,fl_digrafo,fl_encontro_vogais
5043,turne,2,3,t,u,r,n,e,0,0
5044,turno,2,3,t,u,r,n,o,0,0
5045,turva,2,3,t,u,r,v,a,0,0
5046,turve,2,3,t,u,r,v,e,0,0
5047,turvo,2,3,t,u,r,v,o,0,0
5048,tussa,2,3,t,u,s,s,a,1,0
5049,tusso,2,3,t,u,s,s,o,1,0
5050,tutor,2,3,t,u,t,o,r,0,0
5051,ufana,3,2,u,f,a,n,a,0,0
5052,ufane,3,2,u,f,a,n,e,0,0
5053,ufano,3,2,u,f,a,n,o,0,0
5054,uivai,4,1,u,i,v,a,i,0,2
5055,uivam,3,2,u,i,v,a,m,0,1
5056,uivar,3,2,u,i,v,a,r,0,1
5057,uivas,3,2,u,i,v,a,s,0,1
5058,uivei,4,1,u,i,v,e,i,0,2
5059,uivem,3,2,u,i,v,e,m,0,1
5060,uives,3,2,u,i,v,e,s,0,1
5061,uivos,3,2,u,i,v,o,s,0,1
5062,uivou,4,1,u,i,v,o,u,0,2
5063,ultra,2,3,u,l,t,r,a,0,0
5064,ulula,3,2,u,l,u,l,a,0,0
5065,ulule,3,2,u,l,u,l,e,0,0
5066,ululo,3,2,u,l,u,l,o,0,0
5067,umida,3,2,u,m,i,d,a,0,0
5068,umido,3,2,u,m,i,d,o,0,0
5069,unais,3,2,u,n,a,i,s,0,1
5070,uncao,3,2,u,n,c,a,o,0,0
5071,unemo,3,2,u,n,e,m,o,0,0
5072,ungem,2,3,u,n,g,e,m,0,0
5073,unges,2,3,u,n,g,e,s,0,0
5074,ungia,3,2,u,n,g,i,a,0,1
5075,ungir,2,3,u,n,g,i,r,0,0
5076,ungis,2,3,u,n,g,i,s,0,0
5077,ungiu,3,2,u,n,g,i,u,0,1
5078,unhas,2,3,u,n,h,a,s,1,0
5079,uniam,3,2,u,n,i,a,m,0,1
5080,uniao,4,1,u,n,i,a,o,0,1
5081,uniao,4,1,u,n,i,a,o,0,1
5082,unias,3,2,u,n,i,a,s,0,1
5083,unica,3,2,u,n,i,c,a,0,0
5084,unico,3,2,u,n,i,c,o,0,0
5085,unida,3,2,u,n,i,d,a,0,0
5086,unido,3,2,u,n,i,d,o,0,0
5087,unimo,3,2,u,n,i,m,o,0,0
5088,unira,3,2,u,n,i,r,a,0,0
5089,untai,3,2,u,n,t,a,i,0,1
5090,untam,2,3,u,n,t,a,m,0,0
5091,untar,2,3,u,n,t,a,r,0,0
5092,untas,2,3,u,n,t,a,s,0,0
5093,untei,3,2,u,n,t,e,i,0,1
5094,untem,2,3,u,n,t,e,m,0,0
5095,untes,2,3,u,n,t,e,s,0,0
5096,untou,3,2,u,n,t,o,u,0,1
5097,urano,3,2,u,r,a,n,o,0,0
5098,urdam,2,3,u,r,d,a,m,0,0
5099,urdas,2,3,u,r,d,a,s,0,0
5100,urdem,2,3,u,r,d,e,m,0,0
5101,urdes,2,3,u,r,d,e,s,0,0
5102,urdia,3,2,u,r,d,i,a,0,1
5103,urdir,2,3,u,r,d,i,r,0,0
5104,urdis,2,3,u,r,d,i,s,0,0
5105,urdiu,3,2,u,r,d,i,u,0,1
5106,ureia,4,1,u,r,e,i,a,0,2
5107,urgia,3,2,u,r,g,i,a,0,1
5108,urgir,2,3,u,r,g,i,r,0,0
5109,urgis,2,3,u,r,g,i,s,0,0
5110,urgiu,3,2,u,r,g,i,u,0,1
5111,urico,3,2,u,r,i,c,o,0,0
5112,urina,3,2,u,r,i,n,a,0,0
5113,urine,3,2,u,r,i,n,e,0,0
5114,urino,3,2,u,r,i,n,o,0,0
5115,urjam,2,3,u,r,j,a,m,0,0
5116,urjas,2,3,u,r,j,a,s,0,0
5117,urnas,2,3,u,r,n,a,s,0,0
5118,urrai,3,2,u,r,r,a,i,1,1
5119,urram,2,3,u,r,r,a,m,1,0
5120,urrar,2,3,u,r,r,a,r,1,0
5121,urras,2,3,u,r,r,a,s,1,0
5122,urrei,3,2,u,r,r,e,i,1,1
5123,urrem,2,3,u,r,r,e,m,1,0
5124,urres,2,3,u,r,r,e,s,1,0
5125,urros,2,3,u,r,r,o,s,1,0
5126,urrou,3,2,u,r,r,o,u,1,1
5127,ursas,2,3,u,r,s,a,s,0,0
5128,ursos,2,3,u,r,s,o,s,0,0
5129,urubu,3,2,u,r,u,b,u,0,0
5130,usada,3,2,u,s,a,d,a,0,0
5131,usado,3,2,u,s,a,d,o,0,0
5132,usais,3,2,u,s,a,i,s,0,1
5133,usamo,3,2,u,s,a,m,o,0,0
5134,usara,3,2,u,s,a,r,a,0,0
5135,usava,3,2,u,s,a,v,a,0,0
5136,useis,3,2,u,s,e,i,s,0,1
5137,usemo,3,2,u,s,e,m,o,0,0
5138,usina,3,2,u,s,i,n,a,0,0
5139,usual,3,2,u,s,u,a,l,0,1
5140,usura,3,2,u,s,u,r,a,0,0
5141,uteis,3,2,u,t,e,i,s,0,1
5142,utero,3,2,u,t,e,r,o,0,0
5143,vacas,2,3,v,a,c,a,s,0,0
5144,vacuo,3,2,v,a,c,u,o,0,1
5145,vadea,3,2,v,a,d,e,a,0,1
5146,vades,2,3,v,a,d,e,s,0,0
5147,vadia,3,2,v,a,d,i,a,0,1
5148,vadie,3,2,v,a,d,i,e,0,1
5149,vadio,3,2,v,a,d,i,o,0,1
5150,vagai,3,2,v,a,g,a,i,0,1
5151,vagam,2,3,v,a,g,a,m,0,0
5152,vagao,3,2,v,a,g,a,o,0,0
5153,vagar,2,3,v,a,g,a,r,0,0
5154,vagas,2,3,v,a,g,a,s,0,0
5155,vagem,2,3,v,a,g,e,m,0,0
5156,vagia,3,2,v,a,g,i,a,0,1
5157,vagir,2,3,v,a,g,i,r,0,0
5158,vagis,2,3,v,a,g,i,s,0,0
5159,vagiu,3,2,v,a,g,i,u,0,1
5160,vagos,2,3,v,a,g,o,s,0,0
5161,vagou,3,2,v,a,g,o,u,0,1
5162,vague,3,2,v,a,g,u,e,1,1
5163,vaiai,4,1,v,a,i,a,i,0,2
5164,vaiam,3,2,v,a,i,a,m,0,2
5165,vaiar,3,2,v,a,i,a,r,0,2
5166,vaias,3,2,v,a,i,a,s,0,2
5167,vaiei,4,1,v,a,i,e,i,0,3
5168,vaiem,3,2,v,a,i,e,m,0,2
5169,vaies,3,2,v,a,i,e,s,0,2
5170,vaiou,4,1,v,a,i,o,u,0,3
5171,valas,2,3,v,a,l,a,s,0,0
5172,valei,3,2,v,a,l,e,i,0,1
5173,valem,2,3,v,a,l,e,m,0,0
5174,valer,2,3,v,a,l,e,r,0,0
5175,vales,2,3,v,a,l,e,s,0,0
5176,valeu,3,2,v,a,l,e,u,0,1
5177,valha,2,3,v,a,l,h,a,1,0
5178,valho,2,3,v,a,l,h,o,1,0
5179,valia,3,2,v,a,l,i,a,0,1
5180,valor,2,3,v,a,l,o,r,0,0
5181,valos,2,3,v,a,l,o,s,0,0
5182,valsa,2,3,v,a,l,s,a,0,0
5183,vamos,2,3,v,a,m,o,s,0,0
5184,vapor,2,3,v,a,p,o,r,0,0
5185,varai,3,2,v,a,r,a,i,0,1
5186,varam,2,3,v,a,r,a,m,0,0
5187,varao,3,2,v,a,r,a,o,0,0
5188,varar,2,3,v,a,r,a,r,0,0
5189,varas,2,3,v,a,r,a,s,0,0
5190,varei,3,2,v,a,r,e,i,0,1
5191,varem,2,3,v,a,r,e,m,0,0
5192,vares,2,3,v,a,r,e,s,0,0
5193,varia,3,2,v,a,r,i,a,0,1
5194,varie,3,2,v,a,r,i,e,0,1
5195,varig,2,3,v,a,r,i,g,0,0
5196,vario,3,2,v,a,r,i,o,0,1
5197,varou,3,2,v,a,r,o,u,0,1
5198,varra,2,3,v,a,r,r,a,1,0
5199,varre,2,3,v,a,r,r,e,1,0
5200,varri,2,3,v,a,r,r,i,1,0
5201,varro,2,3,v,a,r,r,o,1,0
5202,vasos,2,3,v,a,s,o,s,0,0
5203,vasta,2,3,v,a,s,t,a,0,0
5204,vasto,2,3,v,a,s,t,o,0,0
5205,vazai,3,2,v,a,z,a,i,0,1
5206,vazam,2,3,v,a,z,a,m,0,0
5207,vazao,3,2,v,a,z,a,o,0,0
5208,vazar,2,3,v,a,z,a,r,0,0
5209,vazas,2,3,v,a,z,a,s,0,0
5210,vazei,3,2,v,a,z,e,i,0,1
5211,vazem,2,3,v,a,z,e,m,0,0
5212,vazes,2,3,v,a,z,e,s,0,0
5213,vazia,3,2,v,a,z,i,a,0,1
5214,vazio,3,2,v,a,z,i,o,0,1
5215,vazou,3,2,v,a,z,o,u,0,1
5216,veado,3,2,v,e,a,d,o,0,1
5217,vedai,3,2,v,e,d,a,i,0,1
5218,vedam,2,3,v,e,d,a,m,0,0
5219,vedar,2,3,v,e,d,a,r,0,0
5220,vedas,2,3,v,e,d,a,s,0,0
5221,vedei,3,2,v,e,d,e,i,0,1
5222,vedem,2,3,v,e,d,e,m,0,0
5223,vedes,2,3,v,e,d,e,s,0,0
5224,vedou,3,2,v,e,d,o,u,0,1
5225,vegas,2,3,v,e,g,a,s,0,0
5226,veias,3,2,v,e,i,a,s,0,2
5227,vejai,3,2,v,e,j,a,i,0,1
5228,vejam,2,3,v,e,j,a,m,0,0
5229,vejas,2,3,v,e,j,a,s,0,0
5230,velai,3,2,v,e,l,a,i,0,1
5231,velam,2,3,v,e,l,a,m,0,0
5232,velar,2,3,v,e,l,a,r,0,0
5233,velas,2,3,v,e,l,a,s,0,0
5234,velei,3,2,v,e,l,e,i,0,1
5235,velem,2,3,v,e,l,e,m,0,0
5236,veles,2,3,v,e,l,e,s,0,0
5237,velha,2,3,v,e,l,h,a,1,0
5238,velho,2,3,v,e,l,h,o,1,0
5239,velou,3,2,v,e,l,o,u,0,1
5240,veloz,2,3,v,e,l,o,z,0,0
5241,vemos,2,3,v,e,m,o,s,0,0
5242,venal,2,3,v,e,n,a,l,0,0
5243,venca,2,3,v,e,n,c,a,0,0
5244,vence,2,3,v,e,n,c,e,0,0
5245,venci,2,3,v,e,n,c,i,0,0
5246,venco,2,3,v,e,n,c,o,0,0
5247,venda,2,3,v,e,n,d,a,0,0
5248,vende,2,3,v,e,n,d,e,0,0
5249,vendi,2,3,v,e,n,d,i,0,0
5250,vendo,2,3,v,e,n,d,o,0,0
5251,venha,2,3,v,e,n,h,a,1,0
5252,venho,2,3,v,e,n,h,o,1,0
5253,venia,3,2,v,e,n,i,a,0,1
5254,venta,2,3,v,e,n,t,a,0,0
5255,vente,2,3,v,e,n,t,e,0,0
5256,vento,2,3,v,e,n,t,o,0,0
5257,venus,2,3,v,e,n,u,s,0,0
5258,verao,3,2,v,e,r,a,o,0,0
5259,veras,2,3,v,e,r,a,s,0,0
5260,verba,2,3,v,e,r,b,a,0,0
5261,verbo,2,3,v,e,r,b,o,0,0
5262,verbo,2,3,v,e,r,b,o,0,0
5263,verde,2,3,v,e,r,d,e,0,0
5264,verei,3,2,v,e,r,e,i,0,1
5265,verem,2,3,v,e,r,e,m,0,0
5266,veres,2,3,v,e,r,e,s,0,0
5267,verga,2,3,v,e,r,g,a,0,0
5268,veria,3,2,v,e,r,i,a,0,1
5269,verme,2,3,v,e,r,m,e,0,0
5270,versa,2,3,v,e,r,s,a,0,0
5271,verse,2,3,v,e,r,s,e,0,0
5272,verso,2,3,v,e,r,s,o,0,0
5273,verta,2,3,v,e,r,t,a,0,0
5274,verte,2,3,v,e,r,t,e,0,0
5275,verti,2,3,v,e,r,t,i,0,0
5276,verto,2,3,v,e,r,t,o,0,0
5277,vesga,2,3,v,e,s,g,a,0,0
5278,vesgo,2,3,v,e,s,g,o,0,0
5279,vespa,2,3,v,e,s,p,a,0,0
5280,veste,2,3,v,e,s,t,e,0,0
5281,vesti,2,3,v,e,s,t,i,0,0
5282,vetai,3,2,v,e,t,a,i,0,1
5283,vetam,2,3,v,e,t,a,m,0,0
5284,vetar,2,3,v,e,t,a,r,0,0
5285,vetas,2,3,v,e,t,a,s,0,0
5286,vetei,3,2,v,e,t,e,i,0,1
5287,vetem,2,3,v,e,t,e,m,0,0
5288,vetes,2,3,v,e,t,e,s,0,0
5289,vetor,2,3,v,e,t,o,r,0,0
5290,vetou,3,2,v,e,t,o,u,0,1
5291,vexai,3,2,v,e,x,a,i,0,1
5292,vexam,2,3,v,e,x,a,m,0,0
5293,vexar,2,3,v,e,x,a,r,0,0
5294,vexas,2,3,v,e,x,a,s,0,0
5295,vexei,3,2,v,e,x,e,i,0,1
5296,vexem,2,3,v,e,x,e,m,0,0
5297,vexes,2,3,v,e,x,e,s,0,0
5298,vexou,3,2,v,e,x,o,u,0,1
5299,vezes,2,3,v,e,z,e,s,0,0
5300,viaja,3,2,v,i,a,j,a,0,1
5301,viaje,3,2,v,i,a,j,e,0,1
5302,viajo,3,2,v,i,a,j,o,0,1
5303,viana,3,2,v,i,a,n,a,0,1
5304,vibra,2,3,v,i,b,r,a,0,0
5305,vibre,2,3,v,i,b,r,e,0,0
5306,vibro,2,3,v,i,b,r,o,0,0
5307,vicia,3,2,v,i,c,i,a,0,1
5308,vicie,3,2,v,i,c,i,e,0,1
5309,vicio,3,2,v,i,c,i,o,0,1
5310,vidas,2,3,v,i,d,a,s,0,0
5311,video,3,2,v,i,d,e,o,0,0
5312,vidra,2,3,v,i,d,r,a,0,0
5313,vidre,2,3,v,i,d,r,e,0,0
5314,vidro,2,3,v,i,d,r,o,0,0
5315,vieis,3,2,v,i,e,i,s,0,2
5316,viela,3,2,v,i,e,l,a,0,1
5317,viena,3,2,v,i,e,n,a,0,1
5318,viena,3,2,v,i,e,n,a,0,1
5319,viera,3,2,v,i,e,r,a,0,1
5320,vieza,3,2,v,i,e,z,a,0,1
5321,vigas,2,3,v,i,g,a,s,0,0
5322,vigia,3,2,v,i,g,i,a,0,1
5323,vigie,3,2,v,i,g,i,e,0,1
5324,vigio,3,2,v,i,g,i,o,0,1
5325,vigor,2,3,v,i,g,o,r,0,0
5326,vilao,3,2,v,i,l,a,o,0,0
5327,vilas,2,3,v,i,l,a,s,0,0
5328,vimos,2,3,v,i,m,o,s,0,0
5329,vinca,2,3,v,i,n,c,a,0,0
5330,vinco,2,3,v,i,n,c,o,0,0
5331,vinda,2,3,v,i,n,d,a,0,0
5332,vinde,2,3,v,i,n,d,e,0,0
5333,vindo,2,3,v,i,n,d,o,0,0
5334,vinga,2,3,v,i,n,g,a,0,0
5335,vingo,2,3,v,i,n,g,o,0,0
5336,vinha,2,3,v,i,n,h,a,1,0
5337,vinho,2,3,v,i,n,h,o,1,0
5338,vinte,2,3,v,i,n,t,e,0,0
5339,vioes,3,2,v,i,o,e,s,0,2
5340,viola,3,2,v,i,o,l,a,0,1
5341,viole,3,2,v,i,o,l,e,0,1
5342,violo,3,2,v,i,o,l,o,0,1
5343,virai,3,2,v,i,r,a,i,0,1
5344,viram,2,3,v,i,r,a,m,0,0
5345,virao,3,2,v,i,r,a,o,0,0
5346,virar,2,3,v,i,r,a,r,0,0
5347,viras,2,3,v,i,r,a,s,0,0
5348,virei,3,2,v,i,r,e,i,0,1
5349,virem,2,3,v,i,r,e,m,0,0
5350,vires,2,3,v,i,r,e,s,0,0
5351,viria,3,2,v,i,r,i,a,0,1
5352,viril,2,3,v,i,r,i,l,0,0
5353,viris,2,3,v,i,r,i,s,0,0
5354,virmo,2,3,v,i,r,m,o,0,0
5355,virou,3,2,v,i,r,o,u,0,1
5356,virus,2,3,v,i,r,u,s,0,0
5357,visai,3,2,v,i,s,a,i,0,1
5358,visam,2,3,v,i,s,a,m,0,0
5359,visao,3,2,v,i,s,a,o,0,0
5360,visar,2,3,v,i,s,a,r,0,0
5361,visas,2,3,v,i,s,a,s,0,0
5362,visei,3,2,v,i,s,e,i,0,1
5363,visem,2,3,v,i,s,e,m,0,0
5364,vises,2,3,v,i,s,e,s,0,0
5365,visou,3,2,v,i,s,o,u,0,1
5366,visse,2,3,v,i,s,s,e,1,0
5367,vista,2,3,v,i,s,t,a,0,0
5368,vista,2,3,v,i,s,t,a,0,0
5369,viste,2,3,v,i,s,t,e,0,0
5370,visto,2,3,v,i,s,t,o,0,0
5371,vital,2,3,v,i,t,a,l,0,0
5372,viuva,3,2,v,i,u,v,a,0,1
5373,viuve,3,2,v,i,u,v,e,0,1
5374,viuvo,3,2,v,i,u,v,o,0,1
5375,vivam,2,3,v,i,v,a,m,0,0
5376,vivas,2,3,v,i,v,a,s,0,0
5377,vivaz,2,3,v,i,v,a,z,0,0
5378,vivei,3,2,v,i,v,e,i,0,1
5379,vivem,2,3,v,i,v,e,m,0,0
5380,viver,2,3,v,i,v,e,r,0,0
5381,vives,2,3,v,i,v,e,s,0,0
5382,viveu,3,2,v,i,v,e,u,0,1
5383,vivia,3,2,v,i,v,i,a,0,1
5384,vivos,2,3,v,i,v,o,s,0,0
5385,voado,3,2,v,o,a,d,o,0,1
5386,voais,3,2,v,o,a,i,s,0,2
5387,voamo,3,2,v,o,a,m,o,0,1
5388,voara,3,2,v,o,a,r,a,0,1
5389,voava,3,2,v,o,a,v,a,0,1
5390,voces,2,3,v,o,c,e,s,0,0
5391,vodca,2,3,v,o,d,c,a,0,0
5392,voeis,3,2,v,o,e,i,s,0,2
5393,voemo,3,2,v,o,e,m,o,0,1
5394,vogal,2,3,v,o,g,a,l,0,0
5395,volei,3,2,v,o,l,e,i,0,1
5396,volta,2,3,v,o,l,t,a,0,0
5397,volte,2,3,v,o,l,t,e,0,0
5398,volto,2,3,v,o,l,t,o,0,0
5399,volva,2,3,v,o,l,v,a,0,0
5400,volve,2,3,v,o,l,v,e,0,0
5401,volvi,2,3,v,o,l,v,i,0,0
5402,volvo,2,3,v,o,l,v,o,0,0
5403,voraz,2,3,v,o,r,a,z,0,0
5404,vossa,2,3,v,o,s,s,a,1,0
5405,vosso,2,3,v,o,s,s,o,1,0
5406,votai,3,2,v,o,t,a,i,0,1
5407,votam,2,3,v,o,t,a,m,0,0
5408,votar,2,3,v,o,t,a,r,0,0
5409,votas,2,3,v,o,t,a,s,0,0
5410,votei,3,2,v,o,t,e,i,0,1
5411,votem,2,3,v,o,t,e,m,0,0
5412,votes,2,3,v,o,t,e,s,0,0
5413,votos,2,3,v,o,t,o,s,0,0
5414,votou,3,2,v,o,t,o,u,0,1
5415,vovos,2,3,v,o,v,o,s,0,0
5416,vozes,2,3,v,o,z,e,s,0,0
5417,vulgo,2,3,v,u,l,g,o,0,0
5418,vulto,2,3,v,u,l,t,o,0,0
5419,vulva,2,3,v,u,l,v,a,0,0
5420,xales,2,3,x,a,l,e,s,0,0
5421,xaras,2,3,x,a,r,a,s,0,0
5422,xelim,2,3,x,e,l,i,m,0,0
5423,xeque,3,2,x,e,q,u,e,1,1
5424,xerox,2,3,x,e,r,o,x,0,0
5425,xiita,3,2,x,i,i,t,a,0,0
5426,xinga,2,3,x,i,n,g,a,0,0
5427,xingo,2,3,x,i,n,g,o,0,0
5428,xisto,2,3,x,i,s,t,o,0,0
5429,xucra,2,3,x,u,c,r,a,0,0
5430,xucro,2,3,x,u,c,r,o,0,0
5431,zagas,2,3,z,a,g,a,s,0,0
5432,zanga,2,3,z,a,n,g,a,0,0
5433,zango,2,3,z,a,n,g,o,0,0
5434,zanza,2,3,z,a,n,z,a,0,0
5435,zanze,2,3,z,a,n,z,e,0,0
5436,zanzo,2,3,z,a,n,z,o,0,0
5437,zarpa,2,3,z,a,r,p,a,0,0
5438,zarpe,2,3,z,a,r,p,e,0,0
5439,zarpo,2,3,z,a,r,p,o,0,0
5440,zebra,2,3,z,e,b,r,a,0,0
5441,zelai,3,2,z,e,l,a,i,0,1
5442,zelam,2,3,z,e,l,a,m,0,0
5443,zelar,2,3,z,e,l,a,r,0,0
5444,zelas,2,3,z,e,l,a,s,0,0
5445,zelei,3,2,z,e,l,e,i,0,1
5446,zelem,2,3,z,e,l,e,m,0,0
5447,zeles,2,3,z,e,l,e,s,0,0
5448,zelou,3,2,z,e,l,o,u,0,1
5449,zerai,3,2,z,e,r,a,i,0,1
5450,zeram,2,3,z,e,r,a,m,0,0
5451,zerar,2,3,z,e,r,a,r,0,0
5452,zeras,2,3,z,e,r,a,s,0,0
5453,zerei,3,2,z,e,r,e,i,0,1
5454,zerem,2,3,z,e,r,e,m,0,0
5455,zeres,2,3,z,e,r,e,s,0,0
5456,zeros,2,3,z,e,r,o,s,0,0
5457,zerou,3,2,z,e,r,o,u,0,1
5458,zinco,2,3,z,i,n,c,o,0,0
5459,ziper,2,3,z,i,p,e,r,0,0
5460,zomba,2,3,z,o,m,b,a,0,0
5461,zombe,2,3,z,o,m,b,e,0,0
5462,zombo,2,3,z,o,m,b,o,0,0
5463,zonas,2,3,z,o,n,a,s,0,0
5464,zonza,2,3,z,o,n,z,a,0,0
5465,zonzo,2,3,z,o,n,z,o,0,0
5466,zumba,2,3,z,u,m,b,a,0,0
5467,zumbe,2,3,z,u,m,b,e,0,0
5468,zumbi,2,3,z,u,m,b,i,0,0
5469,zumbo,2,3,z,u,m,b,o,0,0
5470,zunam,2,3,z,u,n,a,m,0,0
5471,zunas,2,3,z,u,n,a,s,0,0
5472,zunem,2,3,z,u,n,e,m,0,0
5473,zunes,2,3,z,u,n,e,s,0,0
5474,zunia,3,2,z,u,n,i,a,0,1
5475,zunir,2,3,z,u,n,i,r,0,0
5476,zunis,2,3,z,u,n,i,s,0,0
5477,zuniu,3,2,z,u,n,i,u,0,1
5478,zurra,2,3,z,u,r,r,a,1,0
5479,zurre,2,3,z,u,r,r,e,1,0
5480,zurro,2,3,z,u,r,r,o,1,0
